ts,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo0_bytes_sent,lo0_bytes_recv,lo0_packets_sent,lo0_packets_recv,gif0_bytes_sent,gif0_bytes_recv,gif0_packets_sent,gif0_packets_recv,stf0_bytes_sent,stf0_bytes_recv,stf0_packets_sent,stf0_packets_recv,anpi1_bytes_sent,anpi1_bytes_recv,anpi1_packets_sent,anpi1_packets_recv,anpi0_bytes_sent,anpi0_bytes_recv,anpi0_packets_sent,anpi0_packets_recv,en3_bytes_sent,en3_bytes_recv,en3_packets_sent,en3_packets_recv,en4_bytes_sent,en4_bytes_recv,en4_packets_sent,en4_packets_recv,en1_bytes_sent,en1_bytes_recv,en1_packets_sent,en1_packets_recv,en2_bytes_sent,en2_bytes_recv,en2_packets_sent,en2_packets_recv,ap1_bytes_sent,ap1_bytes_recv,ap1_packets_sent,ap1_packets_recv,en0_bytes_sent,en0_bytes_recv,en0_packets_sent,en0_packets_recv,awdl0_bytes_sent,awdl0_bytes_recv,awdl0_packets_sent,awdl0_packets_recv,llw0_bytes_sent,llw0_bytes_recv,llw0_packets_sent,llw0_packets_recv,bridge0_bytes_sent,bridge0_bytes_recv,bridge0_packets_sent,bridge0_packets_recv,utun0_bytes_sent,utun0_bytes_recv,utun0_packets_sent,utun0_packets_recv,utun1_bytes_sent,utun1_bytes_recv,utun1_packets_sent,utun1_packets_recv,utun2_bytes_sent,utun2_bytes_recv,utun2_packets_sent,utun2_packets_recv,utun3_bytes_sent,utun3_bytes_recv,utun3_packets_sent,utun3_packets_recv,utun4_bytes_sent,utun4_bytes_recv,utun4_packets_sent,utun4_packets_recv,utun5_bytes_sent,utun5_bytes_recv,utun5_packets_sent,utun5_packets_recv,utun6_bytes_sent,utun6_bytes_recv,utun6_packets_sent,utun6_packets_recv,
1648115929.214991,19.2,24.0,16.0,12.0,8.0,4.0,0.0,0.0,17179869184,3771138048,78.0,6506725376,134217728,3705274368,3390816256,46587154,24856790,760343629824,457162051584,13295076,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371282944,731998208,46336745,68586359,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115929.470032,30.8,20.0,20.0,24.0,12.0,7.7,4.0,0.0,17179869184,3781099520,78.0,6495879168,132268032,3690102784,3402727424,46587154,24856791,760343629824,457162055680,13295076,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371282944,731998208,46336745,68586359,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115929.725455,26.9,23.1,19.2,15.4,11.5,7.7,7.7,3.8,17179869184,3751837696,78.2,6526582784,133038080,3626713088,3372695552,46587155,24856791,760343633920,457162055680,13295077,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371282944,731998208,46336745,68586359,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115929.980887,20.0,20.0,20.0,16.0,7.7,3.8,0.0,0.0,17179869184,3749625856,78.2,6527303680,129515520,3629563904,3374104576,46587167,24856792,760343695360,457162059776,13295079,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336752,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115930.2385972,26.9,22.2,23.1,19.2,4.0,4.0,3.8,0.0,17179869184,3750445056,78.2,6527533056,130269184,3629793280,3374153728,46587173,24856792,760343732224,457162059776,13295081,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336752,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115930.4934359,28.0,29.2,24.0,19.2,19.2,8.0,3.8,3.8,17179869184,3745792000,78.2,6531842048,126386176,3629006848,3373285376,46587187,24856792,760343900160,457162059776,13295084,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336752,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115930.74912,19.2,19.2,19.2,8.0,8.0,3.8,0.0,3.8,17179869184,3746922496,78.2,6530351104,126238720,3630104576,3374448640,46587191,24856792,760344006656,457162059776,13295085,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336752,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115931.004711,16.0,26.9,16.0,11.5,0.0,0.0,0.0,0.0,17179869184,3747643392,78.2,6530056192,126615552,3731259392,3374792704,46587191,24856792,760344006656,457162059776,13295085,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336752,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115931.2579682,26.9,24.0,29.6,19.2,8.3,8.0,4.0,0.0,17179869184,3754901504,78.1,6523404288,127008768,3722444800,3381657600,46587193,24856792,760344027136,457162059776,13295086,1074254,133849088,133849088,705572,705572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336752,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115931.5134258,28.0,26.9,20.8,16.0,11.1,7.4,0.0,4.0,17179869184,3741810688,78.2,6535397376,128368640,3607576576,3367206912,46587193,24856792,760344027136,457162059776,13295086,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336754,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115931.770657,23.1,16.0,18.5,15.4,12.0,4.0,3.8,0.0,17179869184,3681927168,78.6,6595969024,120094720,3571793920,3315597312,46587193,24856792,760344027136,457162059776,13295086,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336754,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115932.024271,34.6,36.0,28.0,34.6,4.0,0.0,0.0,0.0,17179869184,3681665024,78.6,6596706304,119668736,3572252672,3315744768,46587194,24856792,760344043520,457162059776,13295087,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336754,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115932.281652,34.6,33.3,20.0,16.0,7.7,4.0,0.0,0.0,17179869184,3686350848,78.5,6591823872,124305408,3572826112,3315793920,46587194,24856792,760344043520,457162059776,13295087,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,731999232,46336754,68586369,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115932.536476,29.2,30.8,23.1,26.9,7.4,4.0,0.0,0.0,17179869184,3650732032,78.7,6628999168,87130112,3631120384,3317350400,46587194,24856792,760344043520,457162059776,13295087,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,732008448,46336757,68586375,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115932.792258,26.9,20.8,16.7,16.7,24.0,14.8,7.7,0.0,17179869184,3660611584,78.7,6618988544,87900160,3828973568,3326459904,46587194,24856792,760344043520,457162059776,13295087,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371283968,732008448,46336757,68586375,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115933.047733,23.1,23.1,22.2,19.2,3.8,0.0,0.0,0.0,17179869184,3654991872,78.7,6624100352,79904768,3693985792,3328819200,46587194,24856792,760344043520,457162059776,13295087,1074254,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371284992,732008448,46336758,68586378,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115933.303169,36.0,30.8,56.0,16.0,0.0,0.0,0.0,0.0,17179869184,3668688896,78.6,6611320832,81264640,3683385344,3339534336,46587215,24856989,760344129536,457167089664,13295095,1074265,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371284992,732009472,46336761,68586382,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115933.556714,23.1,20.0,15.4,16.0,0.0,0.0,0.0,0.0,17179869184,3673899008,78.6,6604947456,82608128,3724460032,3343400960,46587215,24856989,760344129536,457167089664,13295095,1074265,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371284992,732009472,46336761,68586382,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115933.8121312,32.0,26.9,24.0,25.9,12.0,4.0,0.0,0.0,17179869184,3719790592,78.3,6562496512,79446016,3650322432,3392438272,46587218,24856989,760344154112,457167089664,13295097,1074265,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371287040,732016640,46336770,68586391,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115934.068626,28.0,24.0,16.0,12.0,3.8,3.8,0.0,0.0,17179869184,3717595136,78.4,6564200448,76857344,3827351552,3392798720,46587224,24856990,760344195072,457167097856,13295098,1074265,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371295232,732018688,46336780,68586398,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115934.324854,23.1,16.0,15.4,11.5,0.0,0.0,0.0,0.0,17179869184,3713826816,78.4,6567428096,71122944,3649191936,3394764800,46587224,24856990,760344195072,457167097856,13295098,1074265,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371295232,732019712,46336781,68586399,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115934.580328,32.0,30.8,22.2,19.2,11.5,4.0,3.7,7.1,17179869184,3713826816,78.4,6567428096,71122944,3649191936,3394764800,46587228,24857049,760344223744,457168150528,13295100,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371301376,732019712,46336788,68586400,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115934.837499,23.1,23.1,16.0,23.1,3.8,7.4,0.0,0.0,17179869184,3713826816,78.4,6567428096,71122944,3649191936,3394764800,46587237,24857049,760344260608,457168150528,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336797,68586408,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115935.0945432,23.1,19.2,19.2,12.0,0.0,0.0,0.0,0.0,17179869184,3748986880,78.2,6532956160,115441664,3736682496,3385606144,46587237,24857049,760344260608,457168150528,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336798,68586408,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115935.348213,22.2,19.2,12.0,8.0,0.0,0.0,0.0,0.0,17179869184,3756441600,78.1,6525272064,115081216,3652419584,3393404928,46587237,24857049,760344260608,457168150528,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115935.605222,20.0,16.7,12.0,12.0,0.0,0.0,0.0,0.0,17179869184,3756064768,78.1,6525042688,114425856,3833954304,3393683456,46587237,24857049,760344260608,457168150528,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115935.857461,24.0,22.2,23.1,15.4,26.9,3.8,0.0,0.0,17179869184,3741122560,78.2,6540214272,109723648,3630759936,3383443456,46587237,24857049,760344260608,457168150528,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115936.113251,20.0,16.0,19.2,11.5,3.8,3.8,3.8,0.0,17179869184,3743105024,78.2,6538723328,113917952,3628630016,3381231616,46587237,24857049,760344260608,457168150528,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115936.366303,24.0,24.0,12.5,16.0,4.2,0.0,0.0,0.0,17179869184,3741450240,78.2,6540214272,113508352,3645603840,3379970048,46587237,24857050,760344260608,457168154624,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115936.620366,26.9,16.0,23.1,16.0,20.0,7.7,7.7,0.0,17179869184,3742498816,78.2,6538788864,111951872,3641819136,3382575104,46587237,24857050,760344260608,457168154624,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115936.8768709,23.1,19.2,23.1,14.8,7.7,3.8,0.0,0.0,17179869184,3745595392,78.2,6536478720,115359744,3916546048,3382263808,46587237,24857050,760344260608,457168154624,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115937.134287,23.1,24.0,15.4,16.0,0.0,0.0,0.0,0.0,17179869184,3746070528,78.2,6535217152,112492544,3910008832,3385737216,46587237,24857050,760344260608,457168154624,13295102,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336799,68586409,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115937.387873,29.2,30.8,24.0,32.0,7.4,3.8,7.7,0.0,17179869184,3775086592,78.0,6507855872,113737728,3885383680,3413491712,46587242,24857050,760344281088,457168154624,13295103,1074267,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732020736,46336802,68586411,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115937.6433852,33.3,23.1,19.2,11.5,8.0,0.0,0.0,0.0,17179869184,3775971328,78.0,6506446848,107249664,3707895808,3420848128,46587242,24857052,760344281088,457168162816,13295103,1074268,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732023808,46336804,68586416,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115937.900231,16.0,15.4,11.5,15.4,3.8,3.7,0.0,0.0,17179869184,3734470656,78.3,6548094976,107642880,3635707904,3378954240,46587242,24857052,760344281088,457168162816,13295103,1074268,133850112,133850112,705578,705578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732023808,46336804,68586416,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115938.152032,19.2,16.7,12.5,12.0,0.0,0.0,0.0,0.0,17179869184,3734667264,78.3,6547718144,107315200,3638525952,3379478528,46587242,24857052,760344281088,457168162816,13295103,1074268,133850112,133850112,705579,705579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732023808,46336805,68586416,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115938.408512,24.0,25.9,19.2,16.0,4.0,4.0,0.0,0.0,17179869184,3736174592,78.3,6545702912,110575616,3655286784,3377725440,46587244,24857065,760344289280,457168306176,13295104,1074268,133850112,133850112,705579,705579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371305472,732023808,46336805,68586417,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115938.662265,20.8,24.0,23.1,19.2,7.4,0.0,0.0,3.8,17179869184,3747872768,78.2,6538608640,110526464,3818586112,3389456384,46587244,24857143,760344289280,457169018880,13295104,1074270,133850112,133850112,705579,705579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371312640,732023808,46336811,68586417,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115938.919811,25.9,16.0,16.0,11.5,32.0,18.5,15.4,4.0,17179869184,3760488448,78.1,6525517824,64815104,3724460032,3496820736,46587268,24857240,760344506368,457169690624,13295108,1074273,133850112,133850112,705579,705579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371313664,732024832,46336818,68586427,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115939.17631,16.0,15.4,16.0,8.0,11.5,16.7,4.0,0.0,17179869184,3764289536,78.1,6524502016,65945600,3710304256,3519037440,46587268,24857346,760344506368,457170386944,13295108,1074275,133850112,133850112,705579,705579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371313664,732025856,46336820,68586430,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115939.431434,30.8,30.8,26.9,23.1,33.3,26.9,23.1,25.9,17179869184,3537829888,79.4,6752813056,120832000,3449274368,3346350080,46587290,24857432,760344731648,457170833408,13295117,1074278,133850112,133850112,705579,705579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371314688,732029952,46336825,68586434,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115939.6867251,26.9,16.0,19.2,12.0,11.5,0.0,0.0,0.0,17179869184,3544891392,79.4,6745767936,120487936,3439460352,3353755648,46587291,24857471,760344735744,457171079168,13295117,1074279,133850112,133850112,705581,705581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371314688,732030976,46336829,68586437,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648115939.942507,16.0,16.0,11.5,7.7,7.7,0.0,0.0,0.0,17179869184,3581886464,79.2,6708330496,156631040,3478011904,3354591232,46587295,24857503,760344752128,457171234816,13295119,1074280,133850112,133850112,705581,705581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371315712,732030976,46336830,68586438,5686272,11981824,16232,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
