ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,veth0546c36_bytes_sent,veth0546c36_bytes_recv,veth0546c36_packets_sent,veth0546c36_packets_recv,veth5b4aac4_bytes_sent,veth5b4aac4_bytes_recv,veth5b4aac4_packets_sent,veth5b4aac4_packets_recv,
1648116379.9535465,30.4,58.3,29.2,20.8,16780898304,13446012928,19.9,2986307584,3945422848,2113339392,9726414848,38931,3723862,1335304192,39291380736,8982,4643480,20016938,20016938,148388,148388,529870329,1832678409,903241,1971972,0,0,0,0,121939937,150180903,1035993,1068284,26160746,0,119561,0,26164203,3812,119607,45,26923055,1275642,125574,4899,613382799,521268976,2278327,1466053,27977322,14415,119773,224,26159299,0,119552,0,32297178,5096087,143844,25345,181054394,182816266,659584,698781,93980469,128427080,486815,737142,
1648116380.206254,38.5,38.5,43.5,38.5,16780898304,13444997120,19.9,2987331584,3943874560,2113347584,9728118784,38931,3723870,1335304192,39291466752,8982,4643484,20016938,20016938,148388,148388,529871583,1832681321,903260,1971992,0,0,0,0,121950992,150195958,1036096,1068403,26160746,0,119561,0,26164203,3812,119607,45,26923055,1275642,125574,4899,613451111,521328065,2278587,1466217,27977322,14415,119773,224,26159299,0,119552,0,32297178,5096087,143844,25345,181116284,182881749,659803,699021,94018862,128476769,487013,737431,
1648116380.4590125,33.3,38.5,65.4,41.7,16780898304,13444935680,19.9,2987401216,3943084032,2113363968,9729155072,38931,3723875,1335304192,39291524096,8982,4643486,20016938,20016938,148388,148388,529872639,1832683375,903276,1972007,0,0,0,0,121965070,150216971,1036237,1068557,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613539342,521404158,2278860,1466417,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181207581,182976612,660130,699355,94062354,128537297,487249,737743,
1648116380.7117476,80.0,38.5,83.3,42.3,16780898304,13437583360,19.9,2994552832,3935338496,2113388544,9736581120,38931,3723883,1335304192,39291634688,8982,4643491,20016938,20016938,148388,148388,529873959,1832686210,903296,1972027,0,0,0,0,121978466,150235693,1036367,1068701,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613622459,521477930,2279152,1466615,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181289364,183059737,660415,699654,94107261,128597549,487485,738073,
1648116380.9645627,55.6,66.7,40.0,33.3,16780898304,13488603136,19.6,2943721472,3985727488,2113404928,9685790720,38931,3723894,1335304192,39291847680,8982,4643496,20016938,20016938,148388,148388,529874817,1832688156,903309,1972040,0,0,0,0,121989144,150251233,1036471,1068818,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613691613,521537082,2279401,1466775,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181355823,183128983,660656,699901,94142803,128646806,487669,738353,
1648116381.2168958,36.0,50.0,30.8,23.1,16780898304,13488758784,19.6,2943553536,3985330176,2113413120,9686331392,38931,3723902,1335304192,39291937792,8982,4643501,20016938,20016938,148388,148388,529875939,1832690831,903326,1972057,0,0,0,0,122000409,150267241,1036576,1068944,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613764474,521600902,2279665,1466957,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181425766,183198730,660902,700158,94186428,128706175,487892,738668,
1648116381.4697037,36.0,37.5,33.3,41.7,16780898304,13489491968,19.6,2942816256,3985354752,2113437696,9686953984,38931,3723908,1335304192,39292019712,8982,4643505,20016938,20016938,148388,148388,529877113,1832693103,903343,1972074,0,0,0,0,122013887,150286190,1036711,1069081,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613842188,521668324,2279892,1467133,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181501884,183283615,661188,700446,94223696,128752357,488092,738919,
1648116381.7226825,41.7,26.1,39.1,32.0,16780898304,13489909760,19.6,2942332928,3985321984,2113441792,9687400448,38931,3723916,1335304192,39292105728,8982,4643510,20016938,20016938,148388,148388,529878301,1832695871,903361,1972093,0,0,0,0,122025801,150301625,1036826,1069196,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613913221,521730822,2280143,1467306,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181568318,183352470,661428,700687,94263818,128803724,488300,739204,
1648116381.9757447,29.2,26.1,72.0,30.8,16780898304,13490556928,19.6,2941734912,3985338368,2113462272,9687986176,38931,3723921,1335304192,39292158976,8982,4643512,20016938,20016938,148388,148388,529879291,1832697825,903376,1972107,0,0,0,0,122038496,150319617,1036954,1069326,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,613990150,521796112,2280397,1467477,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181647261,183434238,661713,700973,94301080,128856917,488504,739492,
1648116382.228021,30.4,37.5,72.0,33.3,16780898304,13490458624,19.6,2941841408,3984830464,2113474560,9688408064,38931,3724160,1335304192,39293359104,8982,4644305,20016938,20016938,148388,148388,529880547,1832700639,903395,1972125,0,0,0,0,122050931,150336116,1037073,1069450,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614068460,521865141,2280694,1467669,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181717811,183508253,661967,701242,94346045,128913498,488729,739812,
1648116382.4797225,40.0,40.7,31.8,29.2,16780898304,13490794496,19.6,2941505536,3984257024,2113486848,9689559040,38931,3724169,1335304192,39293506560,8982,4644311,20016938,20016938,148388,148388,529881669,1832703000,903412,1972142,0,0,0,0,122064432,150355428,1037207,1069594,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614150098,521934912,2280961,1467855,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181800963,183594453,662268,701545,94386385,128970484,488948,740120,
1648116382.7315617,36.0,36.0,44.0,44.0,16780898304,13490520064,19.6,2941759488,3983634432,2113503232,9689890816,38931,3724174,1335304192,39293551616,8982,4644313,20016938,20016938,148388,148388,529882923,1832705873,903431,1972161,0,0,0,0,122076214,150372441,1037316,1069728,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614229003,522002192,2281250,1468039,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181874786,183670976,662526,701813,94427484,129027615,489160,740452,
1648116382.983447,21.7,28.0,40.0,64.0,16780898304,13491085312,19.6,2941177856,3983593472,2113523712,9690554368,38931,3724182,1335304192,39293682688,8982,4644319,20016938,20016938,148388,148388,529884045,1832708247,903448,1972178,0,0,0,0,122089398,150392011,1037445,1069877,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614310654,522072994,2281535,1468229,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,181954088,183754596,662814,702116,94470860,129085994,489386,740778,
1648116383.2352903,30.8,29.2,18.2,53.8,16780898304,13491273728,19.6,2941014016,3983134720,2113540096,9691197440,38931,3724188,1335304192,39293735936,8982,4644324,20016938,20016938,148388,148388,529885233,1832710893,903466,1972196,0,0,0,0,122101692,150409773,1037562,1070014,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614386082,522137732,2281786,1468405,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182028400,183832578,663077,702395,94509778,129139318,489596,741067,
1648116383.4873857,35.7,25.0,40.7,41.7,16780898304,13490585600,19.6,2941669376,3981746176,2113548288,9692078080,38931,3724194,1335304192,39293817856,8982,4644328,20016938,20016938,148388,148388,529886421,1832713400,903484,1972214,0,0,0,0,122114561,150429606,1037685,1070168,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614471339,522212235,2282083,1468605,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182110705,183919505,663365,702709,94555142,129199934,489832,741405,
1648116383.7392595,25.0,33.3,25.0,65.4,16780898304,13490724864,19.6,2941562880,3981320192,2113560576,9692618752,38931,3724202,1335304192,39293903872,8982,4644334,20016938,20016938,148388,148388,529887609,1832715902,903502,1972232,0,0,0,0,122126777,150447317,1037803,1070304,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614548213,522278787,2282349,1468785,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182185241,183997092,663632,702982,94595400,129254862,490041,741712,
1648116383.9917545,33.3,24.0,21.7,52.0,16780898304,13490507776,19.6,2941734912,3980496896,2113576960,9693220864,38931,3724208,1335304192,39293993984,8982,4644338,20016938,20016938,148388,148388,529888665,1832718240,903518,1972248,0,0,0,0,122138378,150463816,1037915,1070428,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614620419,522341292,2282597,1468953,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182255641,184070527,663884,703242,94633399,129306161,490241,741996,
1648116384.2445295,34.8,37.0,65.4,28.0,16780898304,13490282496,19.6,2942005248,3979780096,2113585152,9693708288,38931,3724215,1335304192,39294043136,8982,4644342,20016938,20016938,148388,148388,529889721,1832720452,903534,1972264,0,0,0,0,122149787,150480468,1038026,1070555,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614691824,522402878,2282838,1469119,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182325816,184144145,664133,703505,94670357,129356516,490439,742271,
1648116384.4968805,27.3,43.5,33.3,20.8,16780898304,13489651712,19.6,2942623744,3978551296,2113601536,9694715904,38931,3724220,1335304192,39294088192,8982,4644344,20016938,20016938,148388,148388,529890975,1832723306,903553,1972283,0,0,0,0,122163122,150499136,1038154,1070698,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614775416,522476039,2283137,1469319,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182404742,184226177,664418,703795,94716130,129416949,490672,742613,
1648116384.750195,50.0,33.3,38.5,32.0,16780898304,13489795072,19.6,2942504960,3978207232,2113609728,9695244288,38931,3724228,1335304192,39294178304,8982,4644350,20016938,20016938,148388,148388,529892031,1832725659,903569,1972299,0,0,0,0,122173919,150514935,1038256,1070820,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614843637,522534294,2283375,1469477,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182470787,184295758,664652,704047,94751288,129465247,490858,742881,
1648116385.0025282,41.7,20.8,26.1,44.0,16780898304,13489950720,19.6,2942341120,3977576448,2113626112,9696018432,38931,3724234,1335304192,39294268416,8982,4644354,20016938,20016938,148388,148388,529893153,1832728029,903586,1972316,0,0,0,0,122185659,150532753,1038368,1070958,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614921623,522602123,2283651,1469661,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182547577,184374234,664916,704333,94793349,129523789,491080,743199,
1648116385.2555618,22.7,54.2,33.3,26.9,16780898304,13489602560,19.6,2942664704,3976810496,2113642496,9696419840,38931,3724242,1335304192,39294354432,8982,4644359,20016938,20016938,148388,148388,529894341,1832730550,903604,1972334,0,0,0,0,122197339,150549507,1038480,1071087,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,614998959,522668549,2283924,1469840,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182618733,184450082,665171,704591,94832942,129576480,491281,743508,
1648116385.5083113,39.3,56.0,32.0,27.3,16780898304,13489934336,19.6,2942345216,3976544256,2113658880,9697017856,38931,3724247,1335304192,39294395392,8982,4644362,20016938,20016938,148388,148388,529895595,1832733324,903623,1972353,0,0,0,0,122211863,150571097,1038620,1071252,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615087526,522746263,2284221,1470048,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182708597,184543064,665498,704925,94878034,129638683,491517,743851,
1648116385.7606695,26.1,20.8,29.6,56.0,16780898304,13489852416,19.6,2942427136,3975794688,2113675264,9697673216,38931,3724255,1335304192,39294477312,8982,4644367,20016938,20016938,148388,148388,529896651,1832735561,903639,1972369,0,0,0,0,122222676,150586895,1038724,1071374,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615156703,522805777,2284467,1470210,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182774860,184612176,665735,705170,94914271,129688427,491706,744134,
1648116386.0126312,25.0,37.5,46.2,43.5,16780898304,13489561600,19.6,2942660608,3974795264,2113683456,9698361344,38931,3724260,1335304192,39294538752,8982,4644371,20016938,20016938,148388,148388,529898103,1832738689,903661,1972391,0,0,0,0,122237266,150608849,1038862,1071546,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615252080,522888042,2284809,1470432,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182865332,184707776,666052,705515,94964830,129756742,491969,744523,
1648116386.265088,52.0,44.0,28.0,33.3,16780898304,13489840128,19.6,2942418944,3974537216,2113703936,9698914304,38931,3724268,1335304192,39294624768,8982,4644376,20016938,20016938,148388,148388,529899225,1832741007,903678,1972408,0,0,0,0,122248729,150625552,1038973,1071674,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615324339,522950897,2285055,1470602,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,182935603,184781063,666303,705773,95002847,129808179,492167,744807,
1648116386.5169792,71.4,25.9,25.0,20.8,16780898304,13489418240,19.6,2942889984,3973423104,2113732608,9700024320,38931,3724292,1335304192,39294903296,8982,4644389,20016938,20016938,148388,148388,529900413,1832743563,903696,1972426,0,0,0,0,122261356,150644428,1039094,1071821,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615404901,523020251,2285331,1470790,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183015305,184863829,666583,706074,95044905,129866688,492393,745126,
1648116386.7691133,21.7,69.2,30.8,28.0,16780898304,13489135616,19.6,2943148032,3972575232,2113744896,9700548608,38931,3724300,1335304192,39294989312,8982,4644394,20016938,20016938,148388,148388,529901469,1832745765,903712,1972442,0,0,0,0,122272731,150661104,1039205,1071949,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615478210,523083104,2285593,1470960,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183085390,184937437,666831,706337,95083164,129918973,492596,745423,
1648116387.0215664,60.0,30.4,30.8,25.0,16780898304,13488734208,19.6,2943528960,3971633152,2113757184,9701285888,38931,3724306,1335304192,39295083520,8982,4644398,20016938,20016938,148388,148388,529902591,1832748359,903729,1972460,0,0,0,0,122285528,150679722,1039328,1072091,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615557874,523151736,2285862,1471144,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183162816,185019205,667112,706623,95123794,129974102,492807,745733,
1648116387.2739937,41.7,40.7,25.0,34.8,16780898304,13488918528,19.6,2943582208,3971141632,2113773568,9701974016,38931,3724348,1335304192,39295304704,8982,4644493,20016938,20016938,148388,148388,529903779,1832750666,903747,1972477,0,0,0,0,122296632,150696583,1039435,1072222,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615630991,523214591,2286121,1471314,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183232600,185093088,667356,706890,95162046,130026108,493010,746026,
1648116387.5267618,21.7,24.0,34.6,66.7,16780898304,13488373760,19.6,2943930368,3970187264,2113781760,9702326272,38931,3724357,1335304192,39295427584,8982,4644499,20016938,20016938,148388,148388,529905033,1832753354,903766,1972496,0,0,0,0,122309405,150715405,1039557,1072368,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615715055,523286839,2286434,1471512,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183310839,185175910,667632,707192,95206938,130086326,493244,746373,
1648116387.7790415,25.0,24.0,26.9,63.0,16780898304,13488390144,19.6,2943905792,3969568768,2113802240,9702973440,38931,3724362,1335304192,39295484928,8982,4644501,20016938,20016938,148388,148388,529906221,1832755792,903784,1972514,0,0,0,0,122321623,150732960,1039676,1072501,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615792124,523353029,2286706,1471690,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183385230,185253563,667898,707466,95247034,130141238,493455,746684,
1648116388.0308244,28.0,28.0,22.7,60.7,16780898304,13487480832,19.6,2944815104,3968036864,2113814528,9704431616,38931,3724370,1335304192,39295575040,8982,4644507,20016938,20016938,148388,148388,529907475,1832758474,903803,1972533,0,0,0,0,122334654,150751734,1039802,1072646,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615874734,523424014,2287002,1471884,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183463726,185335927,668178,707761,95290657,130200477,493685,747021,
1648116388.2831793,26.1,33.3,45.8,54.2,16780898304,13487054848,19.6,2945212416,3967107072,2113814528,9704898560,38931,3724376,1335304192,39295656960,8982,4644512,20016938,20016938,148388,148388,529908663,1832760915,903821,1972551,0,0,0,0,122347007,150769390,1039923,1072781,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,615956309,523493775,2287293,1472071,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183541586,185416683,668452,708043,95332527,130258372,493904,747349,
1648116388.5355725,30.8,40.7,28.0,37.5,16780898304,13487247360,19.6,2945011712,3966652416,2113810432,9705701376,38931,3724384,1335304192,39295747072,8982,4644517,20016938,20016938,148388,148388,529909917,1832763605,903840,1972570,0,0,0,0,122360826,150790073,1040056,1072940,26160955,0,119562,0,26164412,3812,119608,45,26923264,1275642,125575,4899,616041878,523567497,2287594,1472270,27977531,14415,119774,224,26159508,0,119553,0,32297387,5096087,143845,25345,183624918,185504604,668754,708361,95377321,130319514,494139,747696,
